         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.1000000000000E+00   0.5061413903051E+02   0.0000000000000E+00  -0.4746973975557E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5179866752549E+01   0.0000000000000E+00  -0.6021470594494E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1100000000000E+00   0.5038814283310E+02   0.0000000000000E+00  -0.4693676118909E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5684875894021E+01   0.0000000000000E+00  -0.6493499779605E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1200000000000E+00   0.5016484557086E+02   0.0000000000000E+00  -0.4640773113205E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6187638605509E+01   0.0000000000000E+00  -0.6960218979751E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1300000000000E+00   0.4994420293362E+02   0.0000000000000E+00  -0.4588258053802E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6688181654040E+01   0.0000000000000E+00  -0.7421667333573E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1400000000000E+00   0.4972617152736E+02   0.0000000000000E+00  -0.4536124180622E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7186531368141E+01   0.0000000000000E+00  -0.7877883296508E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1500000000000E+00   0.4951070884913E+02   0.0000000000000E+00  -0.4484364874349E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7682713646874E+01   0.0000000000000E+00  -0.8328904655055E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1600000000000E+00   0.4929777326288E+02   0.0000000000000E+00  -0.4432973652759E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.8176753968628E+01   0.0000000000000E+00  -0.8774768540667E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1700000000000E+00   0.4908732397600E+02   0.0000000000000E+00  -0.4381944167156E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.8668677399664E+01   0.0000000000000E+00  -0.9215511443279E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1800000000000E+00   0.4887932101655E+02   0.0000000000000E+00  -0.4331270198933E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.9158508602444E+01   0.0000000000000E+00  -0.9651169224489E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1900000000000E+00   0.4867372521126E+02   0.0000000000000E+00  -0.4280945656230E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.9646271843718E+01   0.0000000000000E+00  -0.1008177713040E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2000000000000E+00   0.4847049816413E+02   0.0000000000000E+00  -0.4230964570711E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1013199100241E+02   0.0000000000000E+00  -0.1050736980413E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2100000000000E+00   0.4826960223571E+02   0.0000000000000E+00  -0.4181321094432E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1061568957728E+02   0.0000000000000E+00  -0.1092798129801E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2200000000000E+00   0.4807100052305E+02   0.0000000000000E+00  -0.4132009496816E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1109739069439E+02   0.0000000000000E+00  -0.1134364508547E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2300000000000E+00   0.4787465684014E+02   0.0000000000000E+00  -0.4083024161712E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1157711711439E+02   0.0000000000000E+00  -0.1175439407262E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2400000000000E+00   0.4768053569906E+02   0.0000000000000E+00  -0.4034359584558E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1205489123956E+02   0.0000000000000E+00  -0.1216026060958E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2500000000000E+00   0.4748860229161E+02   0.0000000000000E+00  -0.3986010369623E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1253073512071E+02   0.0000000000000E+00  -0.1256127650145E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2600000000000E+00   0.4729882247150E+02   0.0000000000000E+00  -0.3937971227339E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1300467046391E+02   0.0000000000000E+00  -0.1295747301911E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2700000000000E+00   0.4711116273708E+02   0.0000000000000E+00  -0.3890236971715E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1347671863700E+02   0.0000000000000E+00  -0.1334888090966E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2800000000000E+00   0.4692559021453E+02   0.0000000000000E+00  -0.3842802517828E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1394690067593E+02   0.0000000000000E+00  -0.1373553040670E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2900000000000E+00   0.4674207264160E+02   0.0000000000000E+00  -0.3795662879391E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1441523729102E+02   0.0000000000000E+00  -0.1411745124027E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.3000000000000E+00   0.4656057835178E+02   0.0000000000000E+00  -0.3748813166404E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1488174887295E+02   0.0000000000000E+00  -0.1449467264662E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.3100000000000E+00   0.4638107625892E+02   0.0000000000000E+00  -0.3702248582862E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1534645549863E+02   0.0000000000000E+00  -0.1486722337773E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.3200000000000E+00   0.4620353584232E+02   0.0000000000000E+00  -0.3655964424545E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1580937693696E+02   0.0000000000000E+00  -0.1523513171057E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.3300000000000E+00   0.4602792713221E+02   0.0000000000000E+00  -0.3609956076869E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1627053265441E+02   0.0000000000000E+00  -0.1559842545620E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
